feel	undergo passive experience of:"We felt the effects of inflation"
enjoy	have for one's benefit
subject	cause to experience or suffer or make liable or vulnerable to
vitriol	expose to the effects of vitriol or injure with vitriol
put	cause (someone) to undergo something
shipwreck	cause to experience shipwreck
refract	subject to refraction
expose	expose or make accessible to some action or influence
ventilate	expose to the circulation of fresh air so as to retard spoilage
sun	expose to the rays of the sun or affect by exposure to the sun
air_out	expose to fresh air
overexpose	expose excessively
underexpose	expose insufficiently
expose	expose to light, of photographic film
overexpose	expose to too much light
solarize	overexpose to sunlight
solarize	become overexposed
underexpose	expose to too little light
solarize	reverse some of the tones of (a negative or print) and introduce pronounced outlines of highlights, by exposing it briefly to light, then washing and redeveloping it
photosensitize	make (an organism or substance) sensitive to the influence of radiant energy and especially light
desensitize	cause not to be sensitive
numb	make numb or insensitive
stun	overcome as with astonishment or disbelief
besot	make dull or stupid or muddle with drunkenness or infatuation
sensitize	cause to sense
stimulate	stir feelings in
horripilate	cause (someone's) hair to stand on end and to have goosebumps
horripilate	have one's hair stand on end and get goosebumps
work	provoke or excite
fellate	provide sexual gratification through oral stimulation
thrill	cause to be thrilled by some perceptual input
whet	make keen or more acute
hallucinate	perceive what is not there
misperceive	perceive incorrectly
catch	perceive with the senses quickly, suddenly, or momentarily
dream	experience while sleeping
notice	notice or perceive
take_notice	observe with special attention
note	observe with care or pay close attention to
ignore	fail to notice
pass_up	fail to acknowledge
glimpse	catch a glimpse of or see briefly
chafe	become or make sore by or as if by rubbing
rub	scrape or rub as if to relieve itching
tickle	touch (a body part) lightly so as to excite the surface nerves and cause uneasiness, laughter, or spasmodic movements
bite	cause a sharp or stinging pain or discomfort
nettle	sting with or as with nettles and cause a stinging pain or sensation
urticate	whip with or as with nettles
burn	feel hot or painful
itch	have or perceive an itch
hurt	feel physical pain
twinge	feel a sudden sharp, local pain
hunger	feel the need to eat
thirst	feel the need to drink
ache	be the source of pain
act_up	make itself felt as a recurring pain
throb	pulsate or pound with abnormal force
twang	twitch or throb with pain
tingle	cause a stinging or tingling sensation
shoot	cause a sharp and sudden pain in
prickle	cause a prickling sensation
prick	cause a stinging pain
smell	emit an odor
cause_to_be_perceived	have perceptible qualities
reek	smell badly and offensively
smell	smell bad
salute	become noticeable
reach_one's_nostrils	be smelled
smell	inhale the odor of
sniff	perceive by inhaling through the nose
scent	catch the scent of
sniff_out	recognize or detect by or as if by smelling
odorize	cause to smell or be smelly
stink_up	cause to smell bad
snuff	sniff or smell inquiringly
get_a_noseful	smell strongly and intensely
perfume	fill or impregnate with an odor
cense	perfume especially with a censer
deodorize	eliminate the odor from
fumigate	treat with fumes, expose to fumes, especially with the aim of disinfecting or eradicating pests
touch	perceive via the tactile sense
feel	grope or feel in search of something
miss	fail to perceive or to catch with the senses or the mind
discover	see for the first time
witness	be a witness to
eyewitness	be present at an event and see it with one's own eyes
watch	observe with attention
witness	perceive or be contemporaneous with
see	perceive by sight or have the power to perceive by sight
see	see and understand, have a good eye
get_a_look	see something for a brief time
behold	see with attention
view	look at carefully
look	perceive with attention
examine	observe, check out, and look over carefully or inspect
take_a_look	look at with attention
watch	observe or determine by looking
look_back	look towards one's back
look_away	avert one's gaze
look_around	look about oneself
see_double	see things as if they were there twice
gaze	look at with fixed eyes
stare_down	overcome or cause to waver or submit by (or as if by) staring
regard	look at attentively
stargaze	observe the stars
look	give a certain impression or have a certain outward aspect
make	appear to begin an activity
cut	give the appearance or impression of
feel	produce a certain impression
pass_off	be accepted as something or somebody in a false character or identity
appear	seem to be true, probable, or apparent
sound	appear in a certain way
sound	give off a certain sound or sounds
dissonate	be dissonant or harsh
pierce	sound sharply or shrilly
speak	make a characteristic or natural sound
blow	play or sound a wind instrument
blow	make a sound as if blown
ting	make a light, metallic sound
come_across	be perceived in a certain way
reflect	to throw or bend back or reflect  (from a surface)
reverberate	be reflected as heat, sound, or light or shock waves
reflect	manifest or bring back
redound	be deflected
show	make visible or noticeable
peep	cause to appear
disclose	disclose to view as by removing a cover
face	turn so as to expose the face
project	project on a screen
silhouette	project on a background, such as a screen, like a silhouette
do_justice	bring out fully or to advantage
flash	expose or show briefly
develop	make visible by means of chemical solutions
underdevelop	process (a film or photographic plate) less than the required time or in an ineffective solution or at an insufficiently high temperature
redevelop	develop for a second time, in order to improve the contrast, colour, etc., of a negative or print
show	be or become visible or noticeable
register	show in one's face
screen	project onto a screen for viewing
expose	to show, make visible or apparent
open	display the contents of a file or start an application as on a computer
close	cause a window or an application to disappear on a computer desktop
fly	display in the air or cause to float
produce	bring out for display
turn_on	produce suddenly or automatically
hold_up	hold up something as an example
bench	exhibit on a bench
moon	expose one's buttocks to
flaunt	display proudly
flex	exhibit the strength of
splurge	be showy or ostentatious
brandish	exhibit aggressively
model	display (clothes) as a mannequin
model	assume a posture as for artistic purposes
ramp	be rampant
uncover	make visible
excavate	lay bare through digging
trot_out	bring out and show for inspection and admiration
unfold	open to the view
reveal	make clear and visible
reveal	disclose directly or through prophets
express	manifest the effects of (a gene or genetic trait)
stamp	reveal clearly as having a certain character
hide	prevent from being seen or discovered
secrete	place out of sight
occult	hide from view
obstruct	shut out from view or get in the way so as to hide from sight
hide	be or go into hiding
stow_away	hide aboard a ship or a plane to get free transportation
hunker_down	take shelter
hole_up	remain secluded or in hiding
lie_low	keep a low profile, try to be inconspicuous
conceal	hold back
earth	hide in the earth like a hunted animal
cover	spread over a surface to conceal or protect
bosom	hide in one's bosom
bury	cover from sight
dissemble	hide under a false appearance
dissimulate	hide  (feelings) from other people
masquerade	take part in a masquerade
whitewash	cover up a misdemeanor, fault, or error
cover	hide from view or knowledge
harbor	hold back a thought or feeling about
show	show or demonstrate something to an interested audience
condemn	demonstrate the guilt of (someone)
attaint	condemn by attainder
occult	become concealed or hidden from view or have its light extinguished
x-ray	examine by taking x-rays
candle	examine eggs for freshness by holding them against a light
autopsy	perform an autopsy on a dead body
auscultate	examine by auscultation
survey	look over in a comprehensively, inspect
watch	look attentively
rubberneck	strain to watch
watch	see or watch
visualize	view the outline of by means of an X-ray
spectate	be a spectator in a sports event
preview	watch (a movie or play) before it is released to the general public
watch	be vigilant, be on the lookout, be on one's guard, be careful
scan	examine hastily
scan	examine minutely or intensely
glass	scan (game in the forest) with binoculars
peruse	examine or consider with attention and in detail
flick	look through a book or other written material
zoom_in	examine closely
size_up	to look at critically or searchingly, or in minute detail
search	search or seek
cruise	look for a sexual partner in a public place
prospect	search for something desirable
descry	catch sight of
detect	discover or determine the existence, presence, or fact of
sense	detect some circumstance or entity automatically
instantiate	find an instance of (a word or particular usage of a word)
instantiate	represent by an instance
trace	discover traces of
see	observe as if with an eye
rediscover	discover again
vanish	become invisible or unnoticeable
clear	go away or disappear
bob_under	disappear suddenly, as if under the surface of a body of water
produce	bring onto the market or release
offer	produce or introduce on the stage
crop_up	appear suddenly or unexpectedly
obscure	make less visible or unclear
film_over	become glassy
overshadow	cast a shadow upon
eclipse	cause an eclipse of (a celestial body) by intervention
disguise	make unrecognizable
camouflage	disguise by camouflaging
orient	determine one's position with reference to another point
guide	use as a guide
reorientate	orient once again, after a disorientation
disorient	cause to be lost or disoriented
flash	gleam or glow intermittently
flicker	flash intermittently
beat_down	shine hard
beacon	shine like a beacon
radiate	cause to be seen by emitting light as if in rays
gleam	shine brightly, like a star or a light
glow	emit a steady even light without flames
fluoresce	exhibit or undergo fluorescence
scintillate	physics: fluoresce momentarily when struck by a charged particle or high-energy photon
glow	have a complexion with a strong bright color, such as red or pink
blur	to make less distinct or clear
focus	cause to converge on or toward a central point
refocus	focus anew
darken	become or make darker
dim	switch (a car's headlights) from a higher to a lower beam
brighten	become brighter
dazzle	to cause someone to lose clear vision, especially from intense light
glare	shine intensely
beat	glare or strike with great intensity
glitter	be shiny, as if wet
spangle	glitter as if covered with spangles
monitor	keep tabs on
sight	catch sight of
ogle	look at with amorous intentions
give_the_glad_eye	look seductively at someone
leer	look suggestively or obliquely
goggle	look with amazement
admire	look at with admiration
contemplate	look at thoughtfully
groak	look or stare at longingly
peep	look furtively
glance	throw a glance at
inspect	look over carefully
perambulate	make an official inspection on foot of (the bounds of a property)
case	look over, usually with the intention to rob
vet	examine carefully
overlook	watch over
overlook	look past, fail to notice
study	give careful consideration to
bethink	cause oneself to consider something
gloat	gaze at or think about something with great self-satisfaction, gratification, or joy
eye	look at
keep_one's_eyes_peeled	pay attention
look_after	keep under careful scrutiny
scout	explore, often with the goal of finding something or somebody
give_the_eye	look at with a critical eye
squint	be cross-eyed
blind	make blind by putting the eyes out
abacinate	blind by holding a red-hot metal plate before someone's eyes
blind	render unable to see
seel	sew up the eyelids of hawks and falcons
snow-blind	affect with snow blindness
peer	look searchingly
intrude	search or inquire in a meddlesome way
observe	watch attentively
hear	perceive  (sound) via the auditory sense
listen	hear with intention
hear_out	listen to every detail and give a full hearing to
listen_in	listen quietly, without contributing to the conversation
attend	give heed    (to)
fixate	pay attention to exclusively and obsessively
listen	listen and pay attention
incline	bend or turn (one's ear) towards a speaker in order to listen well
tune_in	regulate (a radio or television set) in order to receive a certain station or program
squeak	make a high-pitched, screeching noise
racket	make loud and annoying noises
clatter	make a rattling sound
stridulate	make a shrill creaking noise by rubbing together special bodily structures
drown_out	make imperceptible
jingle	make a sound typical of metallic objects
make_noise	emit a noise
scream	make a loud, piercing sound
splat	give off the sound of a bullet flattening on impact
backfire	emit a loud noise as a result of undergoing a backfire
twang	sound with a twang
twang	cause to sound with a twang
clang	make a loud noise
clank	make a clank
clangor	make a loud resonant noise
boom	make a deep hollow sound
drum	make a rhythmic sound
rattle	make short successive sounds
ruckle	make a hoarse, rattling sound
crepitate	make a crackling sound
tick	make a sound like a clock or a timer
ring_out	sound loudly
resonate	sound with resonance
sound	make a certain noise or sound
tweet	make a weak, chirping sound
skirl	make a shrill, wailing sound
gurgle	make sounds similar to gurgling water
glug	make a gurgling sound as of liquid issuing from a bottle
blow	sound by having air expelled through a tube
whish	make a sibilant sound
guggle	make a sound like a liquid that is being poured from a bottle
ping	make a short high-pitched sound
pink	sound like a car engine that is firing too early
trump	produce a sound as if from a trumpet
squelch	make a sucking sound
chug	make a dull, explosive sound
sound	cause to sound
prepare	lead up to and soften by sounding the dissonant note in it as a consonant note in the preceding chord
gong	sound a gong
ting	cause to make a ting
strum	sound the strings of (a string instrument)
sound	announce by means of a sound
project	cause to be heard
ring	sound loudly and sonorously
ding	go `ding dong', like a bell
tintinnabulate	ring or sound like a small bell
peal	ring recurrently
ring	make (bells) ring, often for the purposes of musical edification
knell	ring as in announcing death
toll	ring slowly
buzz	make a buzzing sound
chime	emit a sound
blast	make a strident sound
rustle	make a dry crackling sound
snap	make a sharp sound
crack	make a very sharp explosive sound
honk	make a loud noise
tootle	play (a musical instrument) casually
whistle	make whistling sounds
resound	ring or echo with sound
consonate	sound in sympathy
reecho	repeat or return an echo again or repeatedly
reecho	echo repeatedly, echo again and again
bong	ring loudly and deeply
thud	make a dull sound
crump	make a noise typical of an engine lacking lubricants
clop	make or move along with a sound as of a horse's hooves striking the ground
patter	make light, rapid and repeated sounds
tap	make light, repeated taps on a surface
click	make a clicking or ticking sound
chatter	click repeatedly or uncontrollably
pop	make a sharp explosive noise
pop	cause to make a sharp explosive sound
sputter	make an explosive sound
tinkle	make or emit a high sound
clink	make a high sound typical of glass
splash	make a splashing sound
hum	sound with a monotonous hum
bleep	emit a single short high-pitched signal
rumble	make a low noise
boom	make a resonant sound, like artillery
bang	to produce a sharp often metallic explosive or percussive sound
ripple	flow in an irregular current with a bubbling noise
lap	move with or cause to move with a whistling or hissing sound
drone	make a monotonous low dull sound
whizz	make a soft swishing sound
wiretap	tap a telephone or telegraph wire to get information
catch	hear, usually without the knowledge of the speakers
catch	perceive by hearing
hark	listen
listen_in	listen without the speaker's knowledge
deafen	make or render deaf
deafen	be unbearably loud
quieten	become quiet or quieter
louden	become louder
soften	make (images or sounds) soft or softer
sharpen	make (images or sounds) sharp or sharper
gag	prevent from speaking out
change_intensity	increase or decrease in intensity
muffle	deaden (a sound or noise), especially by wrapping
taste	perceive by the sense of taste
season	lend flavor to
curry	season with a mixture of spices
resinate	impregnate with resin to give a special flavor to
zest	add herbs or spices to
ginger	add ginger to in order to add flavor
taste	distinguish flavors
recognize	detect with the senses
resolve	make clearly visible
discriminate	distinguish
savor	taste appreciatively
savor	give taste to
taste	have flavor
smack	have a distinctive or characteristic taste
smack	have an element suggestive (of something)
disgust	fill with distaste
sicken	upset and make nauseated
sweeten	make sweeter in taste
bitter	make bitter
honey	sweeten with honey
sugar	sweeten with sugar
pepper	add pepper to
salt	add salt to
sugarcoat	coat with something sweet, such as a hard sugar glaze
mull	heat with sugar and spices to make a hot drink
sour	make sour or more sour
change_taste	alter the flavor of
lose	allow to go out of sight
get_off	enjoy in a sexual way
come	experience orgasm
greet	be perceived by
track	observe or plot the moving path of something
find	perceive oneself to be in a certain condition or place
roll	emit, produce, or utter with a deep prolonged reverberating sound
seem	appear to one's own mind or opinion
block	interrupt the normal function of by means of anesthesia
surveil	keep under surveillance
kill	be the source of great pain for
see_through	perceive the true nature of
give	transfer possession of something concrete or abstract to somebody
cough_up	give reluctantly
give	leave with
give	give as a present
take	to get into a position of having, e.g., safety, comfort
endow	furnish with an endowment
benefice	endow with a benefice
distribute	give out
give_away	make a gift of
raffle	dispose of in a lottery
tip	give a tip or gratuity to in return for a service, beyond the compensation agreed on
keep	retain possession of
carry_over	hold over goods to be sold for the next season
keep	look after
keep	maintain for use and service
have	have or possess, either in a concrete or an abstract sense
keep	have as a supply
keep	store or keep customarily
monopolize	have or exploit a monopoly of
wield	have and exercise
own	have ownership or possession of
prepossess	possess beforehand
have	have left
take	take into one's possession
take_away	take from a person or place
take_back	regain possession of something
come_by	obtain, especially accidentally
kite	get credit or money by using a bad check
kite	increase the amount (of a check) fraudulently
stumble	encounter by chance
take	take by force
rescue	take forcibly from legal custody
scale	take by attacking with scaling ladders
buy	obtain by purchase
buy_back	buy what had previously been sold, lost, or given away
take	buy, select
get	purchase
clear	sell
lease	engage for service under a term of contract
lease	grant use or occupation of under a term of contract
sublet	lease or rent all or part of (a leased or rented property) to another person
hire_out	grant the services of or the temporary use of, for a fee
subscribe	receive or obtain by regular payment
take	make use of or accept for some purpose
receive	get something
accept	receive (a report) officially, as from a committee
fence	receive stolen goods
get	come into the possession of something concrete or abstract
turn	get by buying and selling
buy	acquire by trade or sacrifice or exchange
find	obtain through effort or management
glom	seize upon or latch onto something
enter_upon	take possession of
deny	refuse to let have
deny	deny oneself (something)
line_up	get something or somebody for a specific purpose
withhold	hold back
keep_to_oneself	withhold information
deny	refuse to grant, as of a petition or request
reserve	hold back or set aside, especially for future use or contingency
devote	set aside or apart for a specific purpose or use
immobilize	hold as reserve or withdraw from circulation
withhold	retain and refrain from disbursing
dock	deduct from someone's wages
annex	take (territory) as if by conquest
fund	furnish money for
fund	accumulate a fund for the discharge of a recurrent liability
fund	invest money in government securities
fund	provide a fund for the redemption of principal or payment of interest
grubstake	supply with funds in return for a promised share of profits
bankroll	provide with sufficient funds
absorb	take up, as of debts or payments
subsidize	support through subsidies
subsidize	secure the assistance of by granting a subsidy, as of nations or military forces
finance	obtain or provide money for
seed	help (an enterprise) in its early stages of development by providing seed money
back	support financial backing for
finance	sell or provide on credit
fund-raise	raise money for a cause or project
collect	call for and obtain payment of
farm	collect fees or profits
refinance	renew the financing of
fund	place or store up in a fund for accumulation
computerize	store in a computer
fund	convert (short-term floating debt) into long-term debt that bears fixed interest and is represented by bonds
support	support materially or financially
provide	supply means of subsistence
see_through	support financially through a period of time
sponsor	assume sponsorship of
sponsor	assume responsibility for or leadership of
cosponsor	sponsor together with another sponsor
transfer	cause to change ownership
alien	transfer property or ownership
negociate	transfer by endorsement to another in return for value received
negociate	sell or discount
convey	transmit a title or property
pass	transfer to another
desacralize	transfer from ecclesiastical to civil possession, use, or control
change_hands	be transferred to another owner
vest	become legally vested
discard	throw or cast away
slough_off	discard as undesirable
deep-six	toss out
jettison	throw away, of something encumbering
trash	dispose of (something useless or old)
waste	get rid of
weed_out	remove unwanted elements
work_off	cause to go away through effort or work
get_rid_of	dispose of
cull	remove something that has been rejected
dump	sever all ties with, usually unceremoniously or irresponsibly
dump	throw away as refuse
retire	dispose of
save	to keep up and reserve for personal or special use
stint	supply sparingly and with restricted quantities
fin	equip (a car) with fins
motorize	equip with a motor
motorize	equip with a motor vehicle
terrace	provide (a house) with a terrace
dado	provide with a dado
innervate	supply nerves to (some organ or body part)
reclaim	reuse (materials from waste products)
embalm	preserve a dead body
mummify	remove the organs and dry out (a dead body) in order to preserve it
chuck	throw away
foreswear	turn away from
abandon	give up with the intent of never claiming again
abandon	forsake, leave behind
ditch	forsake
maroon	leave stranded or isolated with little hope of rescue
assign	transfer one's right to
assign	give out or allot
reallot	allot again
bequeath	leave or give by will after one's death
devise	give by will, especially real property
fall	be inherited by
fall	fall to somebody by assignment or lot
accrue	come into the possession of
pass_on	give to or transfer possession of
propagate	transmit from one generation to the next
hand_down	passed on, as by inheritance
pass	place into the hands or custody of
slip	pass on stealthily
pass	throw (a ball) to another player
convey	transfer to another
offset	cause (printed matter) to transfer or smear onto another surface
port	transfer data from one computer to another via a cable that links connecting ports
transfer	move from one place to another
offload	transfer to a peripheral device, of computer data
post	transfer (entries) from one account book to another
FTP	use the file transfer protocol to transfer data from one computer to another
spool	transfer data intended for a peripheral device (usually a printer) into temporary storage
download	transfer a file or program from a central computer to a smaller computer or to a computer at a remote location
upload	transfer a file or program to a central computer from a smaller computer or a computer at a remote location
allocate	distribute according to a plan or set apart for a special purpose
reapportion	allocate, distribute, or apportion anew
ration	distribute in rations, as in the army
ration	restrict the consumption of a relatively scarce commodity, as during war
surrender	relinquish possession or control over
yield_up	surrender, as a result of pressure or force
sell	give up for a price or reward
give	convey or reveal information
cast	deposit
accept	receive willingly something given or offered
accept	admit into a group or community
refuel	take on more fuel, as of a plane, ship, or car
fuel	take in fuel, as of a ship
welcome	accept gladly
refuse	refuse to accept
honor	accept as pay
put_up	provide
dishonor	refuse to accept
obtain	come into possession of
source	get (a product) from another country or business
procure	get by special effort
extract	get despite difficulties or obstacles
take_out	obtain by legal or official process
get_in	secure a place in a college, university, etc.
copyright	secure a copyright on a written work
patent	obtain a patent for
eke_out	obtain with difficulty
eke_out	make by laborious and precarious means
engage	hire for work or assistance
recruit	seek to employ
seek	try to get or reach
bid	make a serious effort to attain something
quest	make a search (for)
extort	obtain by coercion or intimidation
gazump	raise the price of something after agreeing on a lower price
extort	obtain through intimidation
blackmail	obtain through threats
scalp	sell illegally, as on the black market
bootleg	sell illicit products such as drugs or alcohol
run	deal in illegally, such as arms or liquor
sell	exchange or deliver for money or its equivalent
sell_short	sell securities or commodities or foreign currency that is not actually owned by the seller, who hopes to cover (buy back) the sold items at a lower price and thus to earn a profit
remainder	sell cheaply as remainders
resell	sell (something) again after having bought it
syndicate	sell articles, television programs, or photos to several publications or independent broadcasting stations
deaccession	sell (art works) from a collection, especially in order to raise money for the purchase of other art works
sell_off	get rid of by selling, usually at reduced prices
foist_off	sell as genuine, sell with the intention to deceive
realize	convert into cash
auction	sell at an auction
deal	do business
push	sell or promote the sale of (illegal goods such as drugs)
transact	conduct business
deal	sell
black_marketeer	deal on the black market
pyramid	use or deal in (as of stock or commercial transaction) in a pyramid deal
deal	distribute to the players in a game
deal	give (a specific card) to a player
misdeal	deal cards wrongly
retail	sell on the retail market
wholesale	sell in large quantities
fetch	be sold for a certain price
sell_out	get rid of all one's merchandise
de-access	dispose of by selling
recover	get or find back
catch	get or regain something necessary, usually quickly or briefly
find	come upon, as if by accident
access	obtain or retrieve from a storage device
address	access or locate by address
log_in	enter a computer
log_out	exit a computer
recover	regain or make up for
recoup	reimburse or compensate (someone), as for a loss
compensate	make payment to
overpay	pay too much
underpay	pay too little
prepay	pay for something before receiving it
go_Dutch	share expenses equally and split the cost of something
compensate	make amends for
insure	take out insurance for
indemnify	secure against future loss, damage, or liability
reinsure	provide additional insurance for
coinsure	take out coinsurance
pay	give money, usually in exchange for goods or services
tithe	pay a tenth of one's income, especially to the church
tithe	pay one tenth of
pay_up	cancel or discharge a debt
pay	discharge or settle
square	pay someone and settle a debt
pay	do or give something to somebody in return
default	fail to pay up
owe	be in debt
owe	be obliged to pay or repay
settle	dispose of
liquidate	settle the affairs of by determining the debts and applying the assets to pay them off
clean_up	dispose of
bounce	refuse to accept and send back
bounce	come back after being refused
remit	send (money) in payment
accord	allow to have
allow	let have
vouchsafe	grant in a condescending manner
allowance	put on a fixed allowance, as of food
grant	transfer by deed
prize	hold dear
cash	exchange for cash
liquidate	convert into cash
redeem	convert into cash
redeem	pay off (loans or promissory notes)
ransom	exchange or buy back for money
redeem	to turn in (vouchers or coupons) and receive something in exchange
exchange	give to, and receive from, one another
substitute	put in the place of another
reduce	simplify the form of a mathematical equation of expression by substituting one term for another
truncate	replace a corner by a plane
substitute	be a substitute
trade	exchange or give (something) in exchange for
barter	exchange goods without involving money
beat_down	persuade the seller to accept a lower price
haggle	wrangle (over a price, terms of an agreement, etc.)
dicker	negotiate the terms of an exchange
trade	turn in as payment or part payment for a purchase
trade	engage in the trade of
traffic	trade or deal a commodity
arbitrage	practice arbitrage, as in the stock market
traffic	deal illegally
turn_over	do business worth a certain amount of money
broker	act as a broker
treat	provide with a gift or entertainment
award	give, especially as an honor or reward
certificate	present someone with a certificate
award	give as judged due or on the basis of merit
pension	grant a pension to
present	hand over formally
bring_in	submit (a verdict) to a court
donate	give to a charity or good cause
confer	present
bestow	give as a gift
heap	bestow in large quantities
miter	confer a miter on (a bishop)
bless	confer prosperity or happiness on
graduate	confer an academic degree upon
graduate	receive an academic degree upon completion of one's studies
lavish	expend profusely
credit	accounting: enter as credit
balance	compute credits and debits of an account
overbalance	cause to be off balance
account	keep an account of
debit	enter as debit
trust	extend credit to
compound	calculate principal and interest
save	feather one's nest
blow	spend lavishly or wastefully on
overspend	spend at a high rate
wanton	spend wastefully
underspend	spend at less than the normal rate
misspend	spend (money or other resources) unwisely
penny-pinch	spend money frugally
save	spend less
spend	pay out
spend	spend completely
overspend	spend more than available of (a budget)
underspend	spend less than the whole of (a budget, for example)
take	require (time or space)
be	spend or use time
waste	spend thoughtlessly
tighten_one's_belt	live frugally and use less resources
burn	spend (significant amounts of money)
splurge	indulge oneself
conserve	use cautiously and frugally
rationalize	structure and run according to rational or scientific principles in order to achieve desired results
retrench	tighten one's belt
scrounge	collect or look around for (food)
schnorr	obtain or seek to obtain by cadging or wheedling
mooch	ask for and get free
freeload	live off somebody's generosity
beg	ask to obtain free
panhandle	beg by accosting people in the street and asking for money
invest	make an investment
roll_over	invest (a previously investment) into a similar fund or security
roll_over	negociate to repay a loan at a later date for an additional fee
shelter	invest (money) so that it is not taxable
tie_up	invest so as to make unavailable for other purposes
speculate	invest at a risk
bull	try to raise the price of stocks through speculative buying
appropriate	take possession of by force, as after an invasion
reconquer	conquer anew
preoccupy	occupy or take possession of beforehand or before another or appropriate for use in advance
impound	take temporary possession of as a security, by legal authority
sequester	requisition forcibly, as of enemy property
garnishee	take a debtor's wages on legal orders, such as for child support
take_over	take over ownership of
assume	seize and take control without authority and possibly with force
hijack	seize control of
raid	take over (a company) by buying a controlling interest of its stock
claim	demand as being one's due or property
pretend	put forward a claim and assert right or possession of
requisition	demand and take for use or service, especially by military or public authority for public service
derequisition	release from government control
reclaim	claim back
distrain	legally take something in place of a debt payment
foreclose	subject to foreclosing procedures
arrogate	make undue claims to having
pilfer	make off with belongings of others
rustle	take illegally
shoplift	steal in a store
hold_up	rob at gunpoint or by means of some other threat
mug	rob at gunpoint or with the threat of violence
pirate	copy illegally
plagiarize	take without referencing from someone else's writing or speech
crib	take unauthorized (intellectual material)
pocket	put in one's pocket
line_one's_pockets	make a lot of money
profit	make a profit
turn_a_nice_dime	make a satisfactory profit
clean_up	make a big profit
cash_in_on	take advantage of or capitalize on
profiteer	make an unreasonable profit, as on the sale of difficult to obtain goods
capitalize	draw advantages from
break_even	make neither profit nor loss
conserve	keep in safety and protect from harm, decay, loss, or destruction
plastinate	preserve (tissue) with plastics, as for teaching an research purposes
run_down	deplete
store	keep or lay aside for future use
victual	lay in provisions
mothball	put into long-term storage
reposit	put (something) in a place for storage
wharf	store on a wharf
tank	store in a tank by causing (something) to flow into it
loft	store in a loft
warehouse	store in a warehouse
store	find a place for and put away for storage
garage	keep or store in a garage
bottle	store (liquids or gases) in bottles
ensile	store in a silo
retain	secure and keep for possible future use or application
hold_down	keep
keep_open	retain rights to
advance	pay in advance
bribe	make illegal payments to in exchange for favors or influence
sop	give a conciliatory gift or bribe to
buy_into	buy stocks or shares of a company
rake_off	take money from an illegal transaction
buy_off	pay someone with influence in order to receive a favor
refund	pay back
reimburse	pay back for some expense incurred
stock	have on hand
find	come upon after searching
feel	find by testing or cautious exploration
locate	discover the location of
unearth	bring to light
fall_upon	find unexpectedly
pick_up	buy casually or spontaneously
foot	pay for something
pinpoint	locate exactly
lose	miss from one's possessions
lose	fail to keep or to maintain
sleep_off	get rid of by sleeping
lose	fail to get or obtain
acquire	win something through one's efforts
cozen	cheat or trick
lose	fail to make money in a business
clear	be debited and credited to the proper bank accounts
gain	earn on some commercial or business transaction
take_home	earn as a salary or wage
rake_in	earn large sums of money
earn	acquire or deserve by one's efforts or actions
letter	win an athletic letter
profit	derive a benefit from
pyramid	enlarge one's holdings on an exchange on a continued rise by using paper profits as margin to buy additional amounts
benefit	be beneficial for
agree	be agreeable or suitable
net	make as a net profit
gross	earn before taxes, expenses, etc.
net	yield as a net profit
yield	bring in
pay_off	yield a profit or result
derive	obtain
rout_up	get or find by searching
pocket	take unlawfully
embezzle	appropriate (as property entrusted to one's care) fraudulently to one's own use
fiddle	commit fraud and steal from one's employer
reap	get or derive
hand_over	to surrender someone or something to another
bail	deliver something in trust to somebody for a special purpose and for a limited period
give_away	formally hand over to the bridegroom in marriage
barter_away	trade in in a bartering transaction
share	give out as one's portion or share
distribute	administer or bestow, as in small portions
admeasure	determine the quantity of someone's share
partake	have, give, or receive a share of
cut_in	allow someone to have a share or profit
share	use jointly or in common
double_up	share a room or a bed designed for only one person
pool	combine into a common fund
communalize	make something the property of the commune or community
impart	tell or deposit (information) knowledge
tender	make a tender of
tender	offer or present for acceptance
offer	make available or accessible, provide or furnish
signalize	provide with traffic signals
offer	present for acceptance or rejection
offer	make available for sale
put_up	make available for sale at an auction
offer	offer verbally
extend	make available
market	engage in the commercial promotion, sale, or distribution of
market	deal in a market
offer	propose a payment
by-bid	bid on behalf of someone else
subscribe	offer to buy, as of stocks and shares
pledge	pay (an amount of money) as a contribution to a charity or service, especially at regular intervals
overbid	bid more than the object is worth
underbid	bid too low
outbid	bid higher than others
underbid	bid lower than a competing bidder
bid	make a demand, as for a card or a suit or a show of hands
double	bridge: make a demand for (a card or suit)
declare	designate (a trump suit or no-trump) with the final bid of a hand
outcall	make a higher bid than (the previous bid or player)
underbid	bid (a hand of cards) at less than the strength of the hand warrants
outbid	bid over an opponent's bid when one's partner has not bid or doubled
overbid	to bid for more tricks than one can expect to win,
preempt	make a preemptive bid in the game of bridge
disburse	pay out
belong	be owned by
bear	take on as one's own the expenses or debts of another person
face_the_music	accept the unpleasant consequences of one's actions
bear	have rightfully
preempt	acquire for oneself before others can do so
preempt	gain possession of by prior right or opportunity, especially so as to obtain the right to buy (land)
peddle	sell or offer for sale from place to place
dispense_with	forgo
forfeit	lose or lose the right to by some error, offense, or crime
lapse	let slip
carry	capture after a fight
recapture	take back by force, as after a battle
capture	bring about the capture of an elementary particle or celestial body and causing it enter a new orbit
fall	be captured
snap_up	get hold of or seize quickly and easily
hog	take greedily
roll_up	get or gather together
collect	gather or collect
hoard	save up as for future use
hive	store, like bees
